repository_language,day,count
XQuery,15427.0,9
Powershell,15427.0,27
Eiffel,15427.0,21
Gosu,15427.0,6
AutoHotkey,15427.0,15
Common Lisp,15427.0,165
ActionScript,15427.0,558
JavaScript,15427.0,28608
Objective-C,15427.0,2970
Ruby,15427.0,20010
Python,15427.0,18090
C,15427.0,10533
Java,15427.0,22095
Scala,15427.0,1269
Lua,15427.0,726
Go,15427.0,693
C#,15427.0,3315
C++,15427.0,10932
Shell,15427.0,4458
Puppet,15427.0,360
D,15427.0,222
Matlab,15427.0,318
Factor,15427.0,6
CoffeeScript,15427.0,813
VimL,15427.0,2553
Perl,15427.0,2325
Groovy,15427.0,390
Clojure,15427.0,600
Emacs Lisp,15427.0,990
Haskell,15427.0,858
Racket,15427.0,90
Scheme,15427.0,108
R,15427.0,408
Prolog,15427.0,30
Erlang,15427.0,585
Smalltalk,15427.0,18
Arduino,15427.0,123
Parrot,15427.0,3
Vala,15427.0,39
SuperCollider,15427.0,27
Nimrod,15427.0,6
OpenEdge ABL,15427.0,12
Visual Basic,15427.0,39
PowerShell,15427.0,18
Nemerle,15427.0,12
HaXe,15427.0,81
ColdFusion,15427.0,96
Apex,15427.0,12
ASP,15427.0,60
Verilog,15427.0,66
Elixir,15427.0,48
Assembly,15427.0,180
Rust,15427.0,156
Coq,15427.0,21
Scilab,15427.0,39
FORTRAN,15427.0,90
VHDL,15427.0,120
Objective-J,15427.0,30
Delphi,15427.0,213
F#,15427.0,54
Ada,15427.0,30
OCaml,15427.0,321
PHP,15427.0,16482
Pure Data,15428.0,12
Ada,15428.0,12
Smalltalk,15428.0,27
Objective-C,15428.0,3240
Perl,15428.0,2199
Assembly,15428.0,216
Elixir,15428.0,48
Standard ML,15428.0,69
OCaml,15428.0,321
Haskell,15428.0,828
VHDL,15428.0,141
ActionScript,15428.0,381
Go,15428.0,696
Scala,15428.0,1470
CoffeeScript,15428.0,981
Tcl,15428.0,63
R,15428.0,450
VimL,15428.0,2457
Lua,15428.0,657
C#,15428.0,3681
Scilab,15428.0,27
Scheme,15428.0,126
Emacs Lisp,15428.0,882
PHP,15428.0,16245
Matlab,15428.0,339
Rust,15428.0,171
Clojure,15428.0,615
Shell,15428.0,5055
Puppet,15428.0,411
Python,15428.0,17481
C++,15428.0,9984
Java,15428.0,22581
C,15428.0,9624
Ruby,15428.0,21765
Common Lisp,15428.0,186
JavaScript,15428.0,28368
Groovy,15428.0,507
OpenEdge ABL,15428.0,15
Nemerle,15428.0,6
XQuery,15428.0,12
Turing,15428.0,12
Parrot,15428.0,6
SuperCollider,15428.0,12
Visual Basic,15428.0,57
Gosu,15428.0,12
Vala,15428.0,66
PowerShell,15428.0,51
Arc,15428.0,6
Factor,15428.0,15
Verilog,15428.0,84
Apex,15428.0,33
Opa,15428.0,12
Arduino,15428.0,114
F#,15428.0,177
Eiffel,15428.0,45
AutoHotkey,15428.0,27
ASP,15428.0,51
Erlang,15428.0,510
Prolog,15428.0,72
FORTRAN,15428.0,69
ColdFusion,15428.0,180
Racket,15428.0,84
Objective-J,15428.0,54
Coq,15428.0,12
Delphi,15428.0,147
HaXe,15428.0,102
D,15428.0,198
Boo,15428.0,6
Ruby,15429.0,19227
Lua,15429.0,525
Bro,15429.0,3
Emacs Lisp,15429.0,891
Shell,15429.0,5370
ColdFusion,15429.0,171
Matlab,15429.0,279
SuperCollider,15429.0,12
Racket,15429.0,57
F#,15429.0,108
Python,15429.0,16941
VimL,15429.0,2496
Scala,15429.0,1284
Go,15429.0,528
Assembly,15429.0,111
AutoHotkey,15429.0,51
Verilog,15429.0,129
JavaScript,15429.0,27255
PHP,15429.0,14667
C++,15429.0,9597
Perl,15429.0,2337
Ada,15429.0,12
Eiffel,15429.0,30
Tcl,15429.0,27
Objective-J,15429.0,69
Elixir,15429.0,39
Scilab,15429.0,21
Coq,15429.0,30
Common Lisp,15429.0,123
Apex,15429.0,21
Prolog,15429.0,36
Erlang,15429.0,468
Haskell,15429.0,828
ActionScript,15429.0,510
Smalltalk,15429.0,27
Turing,15429.0,15
Mirah,15429.0,3
Opa,15429.0,3
OCaml,15429.0,228
Rust,15429.0,60
D,15429.0,222
Scheme,15429.0,165
Clojure,15429.0,687
R,15429.0,351
C#,15429.0,3318
Vala,15429.0,42
CoffeeScript,15429.0,1020
Objective-C,15429.0,2583
Ioke,15429.0,3
Max/MSP,15429.0,15
Delphi,15429.0,225
Groovy,15429.0,561
Nimrod,15429.0,9
Boo,15429.0,3
ASP,15429.0,15
XQuery,15429.0,15
C,15429.0,9006
Java,15429.0,20877
Nemerle,15429.0,6
FORTRAN,15429.0,66
Kotlin,15429.0,6
Self,15429.0,3
Puppet,15429.0,306
VHDL,15429.0,159
Visual Basic,15429.0,63
HaXe,15429.0,75
Io,15429.0,3
Pure Data,15429.0,12
Standard ML,15429.0,51
PowerShell,15429.0,33
Arduino,15429.0,60
VimL,15430.0,2331
HaXe,15430.0,48
Visual Basic,15430.0,78
SuperCollider,15430.0,12
Scilab,15430.0,21
Prolog,15430.0,57
Rust,15430.0,63
Racket,15430.0,42
FORTRAN,15430.0,48
ColdFusion,15430.0,27
Nimrod,15430.0,6
Turing,15430.0,30
OpenEdge ABL,15430.0,3
Elixir,15430.0,18
Python,15430.0,10440
C++,15430.0,7200
F#,15430.0,48
C,15430.0,7488
Java,15430.0,13503
Delphi,15430.0,117
PowerShell,15430.0,51
Ruby,15430.0,13197
Verilog,15430.0,54
Clojure,15430.0,516
Haskell,15430.0,672
Scala,15430.0,948
Perl,15430.0,1770
Shell,15430.0,3303
ActionScript,15430.0,447
PHP,15430.0,9567
JavaScript,15430.0,20298
C#,15430.0,2919
Factor,15430.0,15
OCaml,15430.0,114
VHDL,15430.0,126
Common Lisp,15430.0,165
Standard ML,15430.0,12
Groovy,15430.0,393
Go,15430.0,462
Lua,15430.0,519
Matlab,15430.0,159
R,15430.0,324
Puppet,15430.0,177
Erlang,15430.0,324
Emacs Lisp,15430.0,669
D,15430.0,126
CoffeeScript,15430.0,807
Smalltalk,15430.0,12
Scheme,15430.0,99
Opa,15430.0,3
Gosu,15430.0,6
Kotlin,15430.0,6
Objective-C,15430.0,2001
Assembly,15430.0,72
Tcl,15430.0,12
Apex,15430.0,9
Objective-J,15430.0,12
ASP,15430.0,42
AutoHotkey,15430.0,27
Vala,15430.0,27
Eiffel,15430.0,3
Arduino,15430.0,63
Pure Data,15430.0,39
Ada,15430.0,15
Arc,15430.0,18
Coq,15430.0,3
Standard ML,15431.0,15
Boo,15431.0,3
ColdFusion,15431.0,3
SuperCollider,15431.0,9
Scilab,15431.0,12
Visual Basic,15431.0,78
Smalltalk,15431.0,15
Apex,15431.0,6
Turing,15431.0,18
Io,15431.0,6
Arduino,15431.0,138
AutoHotkey,15431.0,21
Groovy,15431.0,342
F#,15431.0,69
OCaml,15431.0,141
Java,15431.0,14124
Verilog,15431.0,39
ASP,15431.0,9
Vala,15431.0,24
Ada,15431.0,15
XQuery,15431.0,12
Racket,15431.0,78
HaXe,15431.0,57
Pure Data,15431.0,12
Factor,15431.0,6
PowerShell,15431.0,30
Nimrod,15431.0,12
Eiffel,15431.0,3
Coq,15431.0,12
Arc,15431.0,12
OpenEdge ABL,15431.0,12
Objective-J,15431.0,9
Kotlin,15431.0,3
Puppet,15431.0,162
Elixir,15431.0,39
C++,15431.0,8025
Go,15431.0,555
Scala,15431.0,1086
Lua,15431.0,840
VHDL,15431.0,195
Erlang,15431.0,240
Haskell,15431.0,699
Matlab,15431.0,267
Emacs Lisp,15431.0,807
Delphi,15431.0,114
Assembly,15431.0,99
Clojure,15431.0,456
Dylan,15431.0,3
Common Lisp,15431.0,219
Scheme,15431.0,123
FORTRAN,15431.0,45
CoffeeScript,15431.0,753
D,15431.0,183
JavaScript,15431.0,21702
R,15431.0,225
Ruby,15431.0,13968
C,15431.0,7863
ActionScript,15431.0,609
Prolog,15431.0,63
Python,15431.0,10230
Shell,15431.0,3861
PHP,15431.0,10140
C#,15431.0,3951
Objective-C,15431.0,1992
Perl,15431.0,1665
VimL,15431.0,2025
Rust,15431.0,66
Objective-C,15432.0,2445
OCaml,15432.0,369
Standard ML,15432.0,33
R,15432.0,360
F#,15432.0,108
Emacs Lisp,15432.0,885
ActionScript,15432.0,465
Python,15432.0,15780
Arduino,15432.0,78
Scala,15432.0,1200
Scheme,15432.0,135
Matlab,15432.0,354
Perl,15432.0,2076
Shell,15432.0,4611
D,15432.0,234
Racket,15432.0,126
Haskell,15432.0,810
Lua,15432.0,783
Rust,15432.0,147
Elixir,15432.0,93
Fancy,15432.0,6
Nemerle,15432.0,24
Turing,15432.0,3
Go,15432.0,534
Ioke,15432.0,6
Factor,15432.0,6
Io,15432.0,9
Vala,15432.0,21
Apex,15432.0,51
Coq,15432.0,18
Scilab,15432.0,15
FORTRAN,15432.0,75
Objective-J,15432.0,36
Tcl,15432.0,69
ASP,15432.0,42
Verilog,15432.0,108
HaXe,15432.0,84
Assembly,15432.0,177
ColdFusion,15432.0,81
Groovy,15432.0,534
OpenEdge ABL,15432.0,18
Common Lisp,15432.0,165
Delphi,15432.0,192
Clojure,15432.0,816
AutoHotkey,15432.0,18
C#,15432.0,3627
C++,15432.0,9624
Ruby,15432.0,18690
XQuery,15432.0,36
Opa,15432.0,15
Smalltalk,15432.0,42
SuperCollider,15432.0,21
VHDL,15432.0,60
Dylan,15432.0,15
PowerShell,15432.0,48
Prolog,15432.0,129
Pure Data,15432.0,6
Ada,15432.0,3
Eiffel,15432.0,51
Puppet,15432.0,303
Visual Basic,15432.0,54
VimL,15432.0,2412
CoffeeScript,15432.0,1224
C,15432.0,9153
Erlang,15432.0,480
JavaScript,15432.0,26886
Java,15432.0,19692
PHP,15432.0,14766
CoffeeScript,15433.0,1257
Emacs Lisp,15433.0,1107
Erlang,15433.0,465
Objective-C,15433.0,2802
Scala,15433.0,1452
JavaScript,15433.0,28470
C,15433.0,9342
Ruby,15433.0,19920
Java,15433.0,20793
C++,15433.0,10626
Python,15433.0,16611
C#,15433.0,3585
Lua,15433.0,834
R,15433.0,414
Shell,15433.0,4419
PHP,15433.0,17166
VimL,15433.0,2490
Logtalk,15433.0,3
OpenEdge ABL,15433.0,24
Factor,15433.0,9
Turing,15433.0,9
Dylan,15433.0,6
Boo,15433.0,6
Fancy,15433.0,3
AutoHotkey,15433.0,27
D,15433.0,156
ActionScript,15433.0,447
Coq,15433.0,24
Rust,15433.0,144
Delphi,15433.0,198
Haskell,15433.0,942
Common Lisp,15433.0,213
HaXe,15433.0,108
PowerShell,15433.0,36
Tcl,15433.0,123
Clojure,15433.0,714
ColdFusion,15433.0,117
OCaml,15433.0,192
Racket,15433.0,144
Perl,15433.0,2418
Arduino,15433.0,66
Groovy,15433.0,462
Prolog,15433.0,108
Go,15433.0,558
F#,15433.0,45
Visual Basic,15433.0,105
Matlab,15433.0,516
Apex,15433.0,24
Arc,15433.0,3
Pure Data,15433.0,21
Scheme,15433.0,90
Vala,15433.0,39
Ada,15433.0,42
Smalltalk,15433.0,24
SuperCollider,15433.0,12
XQuery,15433.0,27
Scilab,15433.0,66
VHDL,15433.0,60
Max/MSP,15433.0,3
Elixir,15433.0,45
Standard ML,15433.0,60
Puppet,15433.0,333
Mirah,15433.0,21
Assembly,15433.0,147
FORTRAN,15433.0,132
Eiffel,15433.0,27
Verilog,15433.0,198
Objective-J,15433.0,63
ASP,15433.0,81
Delphi,15434.0,135
HaXe,15434.0,108
OCaml,15434.0,273
Emacs Lisp,15434.0,1086
Rust,15434.0,156
Prolog,15434.0,63
XQuery,15434.0,39
ColdFusion,15434.0,126
Common Lisp,15434.0,132
Groovy,15434.0,558
Turing,15434.0,15
D,15434.0,165
Erlang,15434.0,420
Objective-J,15434.0,33
Elixir,15434.0,54
Visual Basic,15434.0,78
ActionScript,15434.0,519
Puppet,15434.0,345
Boo,15434.0,6
OpenEdge ABL,15434.0,15
FORTRAN,15434.0,75
Matlab,15434.0,444
Verilog,15434.0,81
Standard ML,15434.0,36
Apex,15434.0,18
Ada,15434.0,51
Vala,15434.0,15
F#,15434.0,75
ASP,15434.0,27
SuperCollider,15434.0,15
Racket,15434.0,102
Nimrod,15434.0,6
AutoHotkey,15434.0,18
Eiffel,15434.0,30
PowerShell,15434.0,54
Smalltalk,15434.0,39
Nemerle,15434.0,3
C,15434.0,9321
Clojure,15434.0,780
Fancy,15434.0,6
Pure Data,15434.0,6
Arduino,15434.0,66
Tcl,15434.0,72
Assembly,15434.0,165
Scheme,15434.0,135
Lua,15434.0,543
Coq,15434.0,18
Objective-C,15434.0,3084
PHP,15434.0,16350
Java,15434.0,20133
Scala,15434.0,1452
Ruby,15434.0,20451
Python,15434.0,16221
JavaScript,15434.0,28923
Shell,15434.0,5367
Dylan,15434.0,6
VimL,15434.0,2754
Go,15434.0,393
VHDL,15434.0,69
Haskell,15434.0,819
Scilab,15434.0,90
CoffeeScript,15434.0,1074
C#,15434.0,3522
Io,15434.0,18
Perl,15434.0,2514
C++,15434.0,10218
R,15434.0,525
Rust,15435.0,183
Arduino,15435.0,84
Fantom,15435.0,9
Pure Data,15435.0,9
OCaml,15435.0,177
Parrot,15435.0,18
SuperCollider,15435.0,15
Ada,15435.0,9
Puppet,15435.0,399
HaXe,15435.0,75
Vala,15435.0,81
Elixir,15435.0,51
Scilab,15435.0,51
Erlang,15435.0,549
Assembly,15435.0,84
Kotlin,15435.0,27
Verilog,15435.0,129
PowerShell,15435.0,42
XQuery,15435.0,9
D,15435.0,144
Smalltalk,15435.0,102
Eiffel,15435.0,75
Racket,15435.0,153
Factor,15435.0,21
OpenEdge ABL,15435.0,18
Scheme,15435.0,114
Nimrod,15435.0,12
Standard ML,15435.0,45
Common Lisp,15435.0,159
Arc,15435.0,9
Objective-J,15435.0,33
ASP,15435.0,33
FORTRAN,15435.0,78
Max/MSP,15435.0,9
Haskell,15435.0,981
Perl,15435.0,1800
C,15435.0,9327
Java,15435.0,20175
Bro,15435.0,3
Boo,15435.0,3
Mirah,15435.0,3
Rebol,15435.0,3
Coq,15435.0,3
Turing,15435.0,6
VimL,15435.0,2442
VHDL,15435.0,48
Ruby,15435.0,19314
Python,15435.0,15777
C++,15435.0,10203
C#,15435.0,3360
JavaScript,15435.0,26235
Shell,15435.0,4758
R,15435.0,411
Delphi,15435.0,150
Apex,15435.0,9
Prolog,15435.0,60
ColdFusion,15435.0,126
Emacs Lisp,15435.0,1113
Tcl,15435.0,75
F#,15435.0,48
Visual Basic,15435.0,57
CoffeeScript,15435.0,1038
Scala,15435.0,1281
Clojure,15435.0,774
AutoHotkey,15435.0,6
Lua,15435.0,546
ActionScript,15435.0,597
Go,15435.0,540
Objective-C,15435.0,2637
Matlab,15435.0,387
PHP,15435.0,15102
Groovy,15435.0,576
Coq,15436.0,6
Apex,15436.0,3
PowerShell,15436.0,27
Tcl,15436.0,24
Factor,15436.0,9
Arc,15436.0,3
Scilab,15436.0,9
Standard ML,15436.0,42
OCaml,15436.0,99
Ada,15436.0,24
XQuery,15436.0,6
Delphi,15436.0,189
Turing,15436.0,6
Verilog,15436.0,57
Groovy,15436.0,399
Arduino,15436.0,132
Smalltalk,15436.0,123
AutoHotkey,15436.0,9
ASP,15436.0,48
Pure Data,15436.0,3
Vala,15436.0,36
VHDL,15436.0,141
Racket,15436.0,36
Elixir,15436.0,21
Kotlin,15436.0,6
OpenEdge ABL,15436.0,24
Ruby,15436.0,17736
Eiffel,15436.0,45
C++,15436.0,10020
Python,15436.0,13845
JavaScript,15436.0,23838
C#,15436.0,3249
PHP,15436.0,13254
Scala,15436.0,1350
C,15436.0,9477
Parrot,15436.0,15
Scheme,15436.0,153
Java,15436.0,19512
Perl,15436.0,1968
Assembly,15436.0,144
Shell,15436.0,3906
VimL,15436.0,2685
HaXe,15436.0,111
ActionScript,15436.0,336
Go,15436.0,582
Objective-C,15436.0,2109
ColdFusion,15436.0,96
CoffeeScript,15436.0,840
FORTRAN,15436.0,84
Clojure,15436.0,717
Matlab,15436.0,450
Fancy,15436.0,6
Lua,15436.0,741
Erlang,15436.0,723
Haskell,15436.0,1074
Objective-J,15436.0,48
R,15436.0,435
Visual Basic,15436.0,108
D,15436.0,162
Emacs Lisp,15436.0,1287
Puppet,15436.0,195
Common Lisp,15436.0,102
Prolog,15436.0,108
Rust,15436.0,159
Dylan,15436.0,6
SuperCollider,15436.0,27
Nimrod,15436.0,9
F#,15436.0,33
R,15437.0,138
Rust,15437.0,105
Objective-C,15437.0,1605
Scala,15437.0,801
D,15437.0,276
Clojure,15437.0,633
ASP,15437.0,69
Verilog,15437.0,42
Coq,15437.0,12
AutoHotkey,15437.0,9
Delphi,15437.0,93
FORTRAN,15437.0,18
Matlab,15437.0,195
ColdFusion,15437.0,39
VHDL,15437.0,81
ActionScript,15437.0,291
Arduino,15437.0,36
F#,15437.0,36
Ruby,15437.0,13269
Python,15437.0,10206
JavaScript,15437.0,19065
CoffeeScript,15437.0,678
C++,15437.0,7854
C,15437.0,7755
PHP,15437.0,10332
C#,15437.0,2709
Java,15437.0,12336
Erlang,15437.0,351
Shell,15437.0,3747
Go,15437.0,369
Emacs Lisp,15437.0,972
VimL,15437.0,1722
Perl,15437.0,1320
Lua,15437.0,741
Haskell,15437.0,903
Assembly,15437.0,96
PowerShell,15437.0,15
Turing,15437.0,6
Factor,15437.0,12
Nimrod,15437.0,12
Ioke,15437.0,3
OCaml,15437.0,78
Visual Basic,15437.0,87
Eiffel,15437.0,18
Apex,15437.0,18
Standard ML,15437.0,18
Scilab,15437.0,12
Objective-J,15437.0,18
Io,15437.0,3
Max/MSP,15437.0,3
OpenEdge ABL,15437.0,15
SuperCollider,15437.0,42
Tcl,15437.0,21
Racket,15437.0,45
Common Lisp,15437.0,123
HaXe,15437.0,99
Ada,15437.0,6
Elixir,15437.0,3
Smalltalk,15437.0,18
Pure Data,15437.0,9
Groovy,15437.0,228
Vala,15437.0,24
Prolog,15437.0,84
Puppet,15437.0,132
Scheme,15437.0,162
Vala,15438.0,24
Tcl,15438.0,12
Scilab,15438.0,15
Dylan,15438.0,24
Standard ML,15438.0,21
Arc,15438.0,24
Turing,15438.0,9
FORTRAN,15438.0,24
Fancy,15438.0,6
ColdFusion,15438.0,21
Delphi,15438.0,75
Ada,15438.0,12
OpenEdge ABL,15438.0,9
Common Lisp,15438.0,153
Haskell,15438.0,1002
Perl,15438.0,1380
C#,15438.0,2937
OCaml,15438.0,249
ASP,15438.0,45
VimL,15438.0,1803
Visual Basic,15438.0,39
Lua,15438.0,627
Assembly,15438.0,90
Matlab,15438.0,237
Scheme,15438.0,174
Go,15438.0,510
Emacs Lisp,15438.0,978
Smalltalk,15438.0,45
VHDL,15438.0,90
Clojure,15438.0,420
HaXe,15438.0,99
PowerShell,15438.0,75
Rust,15438.0,114
Prolog,15438.0,102
SuperCollider,15438.0,15
Arduino,15438.0,60
F#,15438.0,51
Objective-J,15438.0,24
Factor,15438.0,18
Erlang,15438.0,297
Groovy,15438.0,222
Verilog,15438.0,27
Puppet,15438.0,150
Racket,15438.0,33
CoffeeScript,15438.0,972
Objective-C,15438.0,2145
Nimrod,15438.0,9
AutoHotkey,15438.0,3
Kotlin,15438.0,6
ActionScript,15438.0,243
R,15438.0,165
Ruby,15438.0,13251
C,15438.0,7875
Shell,15438.0,3303
C++,15438.0,7383
JavaScript,15438.0,19464
Python,15438.0,10014
Java,15438.0,13161
D,15438.0,279
PHP,15438.0,10224
Scala,15438.0,774
Logtalk,15439.0,6
Tcl,15439.0,39
Python,15439.0,14358
Vala,15439.0,36
Standard ML,15439.0,33
OCaml,15439.0,126
Coq,15439.0,3
Nimrod,15439.0,6
Factor,15439.0,18
SuperCollider,15439.0,27
Nemerle,15439.0,9
PHP,15439.0,13962
Elixir,15439.0,18
Apex,15439.0,48
XQuery,15439.0,9
DCPU-16 Assembly,15439.0,6
Java,15439.0,17520
Scala,15439.0,1251
Emacs Lisp,15439.0,1179
Racket,15439.0,159
Haskell,15439.0,1413
Assembly,15439.0,174
F#,15439.0,36
Groovy,15439.0,408
Smalltalk,15439.0,93
Common Lisp,15439.0,153
D,15439.0,303
Delphi,15439.0,123
Lua,15439.0,804
Shell,15439.0,4095
Matlab,15439.0,321
ColdFusion,15439.0,144
C#,15439.0,3639
Objective-C,15439.0,2604
C,15439.0,9510
Ruby,15439.0,19473
JavaScript,15439.0,26946
C++,15439.0,10275
VimL,15439.0,2532
R,15439.0,348
Perl,15439.0,1893
Erlang,15439.0,501
CoffeeScript,15439.0,1200
VHDL,15439.0,72
AutoHotkey,15439.0,12
Rust,15439.0,81
Objective-J,15439.0,51
Ada,15439.0,12
PowerShell,15439.0,66
Visual Basic,15439.0,36
Io,15439.0,3
Dylan,15439.0,6
FORTRAN,15439.0,30
Turing,15439.0,6
Boo,15439.0,18
Puppet,15439.0,228
Eiffel,15439.0,15
Arduino,15439.0,96
Prolog,15439.0,78
Scheme,15439.0,159
ASP,15439.0,60
Verilog,15439.0,213
ActionScript,15439.0,369
Fancy,15439.0,6
Clojure,15439.0,756
HaXe,15439.0,144
Go,15439.0,558
Pure Data,15439.0,6
Scheme,15440.0,141
Emacs Lisp,15440.0,1221
C#,15440.0,3567
PHP,15440.0,16386
Python,15440.0,17061
JavaScript,15440.0,29148
C,15440.0,11052
Eiffel,15440.0,15
OCaml,15440.0,213
C++,15440.0,11748
OpenEdge ABL,15440.0,9
AutoHotkey,15440.0,21
Ruby,15440.0,20952
Java,15440.0,20670
VimL,15440.0,2943
Shell,15440.0,4779
D,15440.0,165
Assembly,15440.0,174
Clojure,15440.0,738
ColdFusion,15440.0,120
Go,15440.0,561
Haskell,15440.0,900
Racket,15440.0,165
Lua,15440.0,630
Matlab,15440.0,417
Perl,15440.0,2304
Tcl,15440.0,78
ASP,15440.0,51
Erlang,15440.0,447
Objective-J,15440.0,99
R,15440.0,537
Verilog,15440.0,144
Pure Data,15440.0,9
Scala,15440.0,1413
CoffeeScript,15440.0,1029
Objective-C,15440.0,3090
Standard ML,15440.0,48
Arduino,15440.0,108
FORTRAN,15440.0,180
Gosu,15440.0,9
HaXe,15440.0,93
Ada,15440.0,51
Elixir,15440.0,33
Rust,15440.0,63
Vala,15440.0,30
DCPU-16 ASM,15440.0,84
Apex,15440.0,9
SuperCollider,15440.0,15
Nimrod,15440.0,3
Factor,15440.0,12
F#,15440.0,42
PowerShell,15440.0,54
Smalltalk,15440.0,18
Visual Basic,15440.0,84
Common Lisp,15440.0,204
Groovy,15440.0,459
Puppet,15440.0,321
Nemerle,15440.0,3
Delphi,15440.0,141
VHDL,15440.0,90
ActionScript,15440.0,537
Prolog,15440.0,114
Julia,15440.0,15
Scilab,15440.0,33
Logtalk,15440.0,3
Fancy,15440.0,12
Kotlin,15440.0,21
Coq,15440.0,3
XQuery,15440.0,9
D,15441.0,231
F#,15441.0,42
Opa,15441.0,30
CoffeeScript,15441.0,972
Rust,15441.0,63
HaXe,15441.0,99
Clojure,15441.0,654
C#,15441.0,3585
Perl,15441.0,2496
OCaml,15441.0,240
Erlang,15441.0,780
Haskell,15441.0,1113
C,15441.0,10605
Pure Data,15441.0,6
XQuery,15441.0,3
Apex,15441.0,9
Nimrod,15441.0,6
Smalltalk,15441.0,42
OpenEdge ABL,15441.0,15
Coq,15441.0,12
SuperCollider,15441.0,9
Emacs Lisp,15441.0,999
ActionScript,15441.0,549
Java,15441.0,23283
Puppet,15441.0,468
VimL,15441.0,2823
Objective-C,15441.0,2895
JavaScript,15441.0,30057
C++,15441.0,11529
Python,15441.0,17538
PHP,15441.0,15432
Shell,15441.0,5127
Scala,15441.0,1380
VHDL,15441.0,78
Assembly,15441.0,231
FORTRAN,15441.0,159
Kotlin,15441.0,39
Prolog,15441.0,144
Tcl,15441.0,63
Common Lisp,15441.0,216
Eiffel,15441.0,54
PowerShell,15441.0,51
Scilab,15441.0,66
Arduino,15441.0,90
Turing,15441.0,3
Vala,15441.0,51
Objective-J,15441.0,42
Groovy,15441.0,432
Delphi,15441.0,168
AutoHotkey,15441.0,3
Standard ML,15441.0,69
Verilog,15441.0,102
Visual Basic,15441.0,72
Racket,15441.0,93
ColdFusion,15441.0,75
ASP,15441.0,45
DCPU-16 ASM,15441.0,96
Gosu,15441.0,21
Ruby,15441.0,21552
Lua,15441.0,675
Scheme,15441.0,54
Go,15441.0,426
Factor,15441.0,3
Boo,15441.0,3
Ada,15441.0,12
Rebol,15441.0,3
Elixir,15441.0,51
Julia,15441.0,12
R,15441.0,618
Matlab,15441.0,504
Fancy,15441.0,3
Arc,15441.0,9
Ruby,15442.0,20781
Julia,15442.0,3
AutoHotkey,15442.0,15
Pure Data,15442.0,3
Arc,15442.0,6
XQuery,15442.0,3
C#,15442.0,3612
Augeas,15442.0,15
CoffeeScript,15442.0,858
Emacs Lisp,15442.0,1089
Clojure,15442.0,639
Perl,15442.0,2724
Scheme,15442.0,165
Puppet,15442.0,342
VimL,15442.0,2709
Shell,15442.0,4803
OCaml,15442.0,198
R,15442.0,537
Arduino,15442.0,117
ActionScript,15442.0,498
HaXe,15442.0,144
FORTRAN,15442.0,81
ColdFusion,15442.0,111
Haskell,15442.0,969
Go,15442.0,447
Objective-J,15442.0,45
Erlang,15442.0,486
Assembly,15442.0,297
Groovy,15442.0,438
D,15442.0,225
VHDL,15442.0,63
Objective-C,15442.0,2997
C++,15442.0,10746
Turing,15442.0,3
Boo,15442.0,15
Eiffel,15442.0,54
Ada,15442.0,54
Scilab,15442.0,42
Verilog,15442.0,63
Apex,15442.0,6
PowerShell,15442.0,27
Tcl,15442.0,42
OpenEdge ABL,15442.0,6
Visual Basic,15442.0,51
Lua,15442.0,546
Fancy,15442.0,6
Elixir,15442.0,24
F#,15442.0,21
Common Lisp,15442.0,171
Racket,15442.0,87
Prolog,15442.0,105
Matlab,15442.0,456
Rust,15442.0,45
DCPU-16 ASM,15442.0,66
Kotlin,15442.0,27
C,15442.0,9975
PHP,15442.0,15081
JavaScript,15442.0,28110
Python,15442.0,17187
Scala,15442.0,1464
Java,15442.0,21879
ASP,15442.0,36
Standard ML,15442.0,63
Vala,15442.0,39
Delphi,15442.0,78
Smalltalk,15442.0,18
Nemerle,15442.0,3
Io,15442.0,18
Coq,15442.0,9
SuperCollider,15442.0,9
Factor,15442.0,9
Max/MSP,15442.0,24
Turing,15443.0,3
FORTRAN,15443.0,153
Ada,15443.0,21
DCPU-16 ASM,15443.0,39
Apex,15443.0,3
Vala,15443.0,18
Arduino,15443.0,60
XQuery,15443.0,21
ASP,15443.0,27
Dylan,15443.0,6
R,15443.0,459
Nimrod,15443.0,6
ColdFusion,15443.0,93
Scheme,15443.0,138
D,15443.0,252
OCaml,15443.0,231
SuperCollider,15443.0,18
VHDL,15443.0,87
Python,15443.0,16641
Eiffel,15443.0,45
Visual Basic,15443.0,42
Pure Data,15443.0,6
Julia,15443.0,6
Scilab,15443.0,27
Opa,15443.0,3
OpenEdge ABL,15443.0,12
Rust,15443.0,81
AutoHotkey,15443.0,21
Coq,15443.0,12
Kotlin,15443.0,63
Smalltalk,15443.0,12
Arc,15443.0,24
Io,15443.0,3
PowerShell,15443.0,33
Standard ML,15443.0,72
HaXe,15443.0,78
Erlang,15443.0,429
Scala,15443.0,1347
Perl,15443.0,2259
C,15443.0,9693
Go,15443.0,486
Assembly,15443.0,270
Emacs Lisp,15443.0,1089
C++,15443.0,9225
VimL,15443.0,2610
Haskell,15443.0,1080
Shell,15443.0,4818
C#,15443.0,3537
Java,15443.0,19530
JavaScript,15443.0,26958
PHP,15443.0,15888
CoffeeScript,15443.0,930
Ruby,15443.0,19203
Tcl,15443.0,45
Verilog,15443.0,42
F#,15443.0,42
Racket,15443.0,81
Matlab,15443.0,414
Puppet,15443.0,360
Objective-J,15443.0,39
